Zip Code,City Name,City Type Zip,County,State,Lat,Lng,Zip Code Status,Zip Check
43699,Toledo,postal_code,Lucas County,OH,41.64,-83.53999999999999,OK,43699
43701,South Zanesville,postal_code,Muskingum County,OH,39.98560690000001,-81.909826,OK,43701
43702,South Zanesville,postal_code,Muskingum County,OH,39.9,-82.00999999999999,OK,43702
43711,Ava,postal_code,Noble County,OH,39.8361033,-81.567869,OK,43711
43713,Somerton,postal_code,Belmont County,OH,39.9880986,-81.1765211,OK,43713
43716,Beallsville,postal_code,None,OH,39.8169845,-81.0092062,OK,43716
43717,Belle Valley,postal_code,Noble County,OH,39.7892981,-81.5569003,OK,43717
43718,Belmont,postal_code,Belmont County,OH,40.0209,-81.0092062,OK,43718
43719,Bethesda,postal_code,Belmont County,OH,39.9963519,-81.08650349999999,OK,43719
43720,Blue Rock,postal_code,None,OH,39.8096634,-81.87706709999999,OK,43720
43721,Brownsville,postal_code,Licking County,OH,39.949231,-82.2542556,OK,43721
43722,Buffalo,postal_code,Guernsey County,OH,39.9160127,-81.52158399999999,OK,43722
43723,Byesville,postal_code,Guernsey County,OH,39.9683509,-81.52672820000001,OK,43723
43724,Caldwell,postal_code,None,OH,39.7153065,-81.5596427,OK,43724
43725,Cambridge,postal_code,Guernsey County,OH,40.042095,-81.5596427,OK,43725
43727,CHANDLERSVLLE,postal_code,Muskingum County,OH,39.8758272,-81.8005724,OK,43727
43728,Chesterhill,postal_code,None,OH,39.482986,-81.89890799999999,OK,43728
43730,Corning,postal_code,Perry County,OH,39.6483745,-82.06250519999999,OK,43730
43731,Crooksville,postal_code,None,OH,39.7398891,-82.0516102,OK,43731
43732,Cumberland,postal_code,None,OH,39.8255636,-81.6692532,OK,43732
43733,Derwent,postal_code,Guernsey County,OH,39.9260049,-81.5404443,OK,43733
43734,Duncan Falls,postal_code,Muskingum County,OH,39.87803,-81.9043672,OK,43734
43735,East Fultonham,postal_code,Muskingum County,OH,39.8502286,-82.1217174,OK,43735
43736,Quaker City,postal_code,Guernsey County,OH,40.05703,-81.23302,OK,43736
43738,Fultonham,postal_code,Muskingum County,OH,39.85574709999999,-82.14178390000001,OK,43738
43739,Glenford,postal_code,None,OH,39.9007661,-82.31262939999999,OK,43739
43740,Gratiot,postal_code,None,OH,39.951191,-82.2168981,OK,43740
43746,Hopewell,postal_code,Muskingum County,OH,39.97373690000001,-82.1822399,OK,43746
43747,Jerusalem,postal_code,None,OH,39.8570024,-81.1306391,OK,43747
43748,Junction City,postal_code,Perry County,OH,39.7069825,-82.32348429999999,OK,43748
43749,Guernsey,postal_code,None,OH,40.1796758,-81.49379929999999,OK,43749
43750,Kipling,postal_code,Guernsey County,OH,39.99909,-81.50690999999999,OK,43750
43752,Laings,postal_code,Monroe County,OH,39.72,-81.00999999999999,OK,43752
43754,Sycamore Valley,postal_code,Monroe County,OH,39.793072,-81.22985299999999,OK,43754
43755,Lore City,postal_code,Guernsey County,OH,40.0637502,-81.4388858,OK,43755
43756,MCCONNELSVLE,postal_code,None,OH,39.6711503,-81.8005724,OK,43756
43757,Malaga,postal_code,Monroe County,OH,39.8552539,-81.1473559,OK,43757
43758,Malta,postal_code,Morgan County,OH,39.6393367,-81.931657,OK,43758
43759,Morristown,postal_code,Belmont County,OH,40.0598052,-81.07615559999999,OK,43759
43760,Mount Perry,postal_code,None,OH,39.8934983,-82.2039882,OK,43760
43761,Moxahala,postal_code,Perry County,OH,39.6625913,-82.13596249999999,OK,43761
43762,New Concord,postal_code,None,OH,40.0249905,-81.7458845,OK,43762
43764,New Lexington,postal_code,Perry County,OH,39.6982719,-82.1931149,OK,43764
43766,NEW STRAITSVL,postal_code,None,OH,39.5890347,-82.2474648,OK,43766
43767,Norwich,postal_code,Muskingum County,OH,40.0500382,-81.81150509999999,OK,43767
43768,Old Washington,postal_code,Guernsey County,OH,40.0378137,-81.44094580000001,OK,43768
43771,Philo,postal_code,Muskingum County,OH,39.8441627,-81.931657,OK,43771
43772,Pleasant City,postal_code,None,OH,39.8867236,-81.52672820000001,OK,43772
43773,Quaker City,postal_code,None,OH,40.0004844,-81.27390729999999,OK,43773
43777,Roseville,postal_code,None,OH,39.8152788,-82.10606829999999,OK,43777
43778,Salesville,postal_code,None,OH,39.9977378,-81.3729372,OK,43778
43779,Sarahsville,postal_code,Noble County,OH,39.8173312,-81.4169093,OK,43779
43780,Senecaville,postal_code,None,OH,39.9210764,-81.4388858,OK,43780
43782,Shawnee,postal_code,Perry County,OH,39.6301083,-82.2474648,OK,43782
43783,Somerset,postal_code,Perry County,OH,39.7889545,-82.32348429999999,OK,43783
43786,Stafford,postal_code,Monroe County,OH,39.7173489,-81.27665979999999,OK,43786
43787,Pennsville,postal_code,None,OH,39.54491290000001,-81.7568253,OK,43787
43788,Summerfield,postal_code,None,OH,39.8107669,-81.32893969999999,OK,43788
43791,White Cottage,postal_code,Muskingum County,OH,39.8555636,-82.1155942,OK,43791
43793,Woodsfield,postal_code,Monroe County,OH,39.7420629,-81.0975397,OK,43793
43802,Adamsville,postal_code,Muskingum County,OH,40.1236287,-81.84429340000001,OK,43802
43803,Bakersville,postal_code,Coshocton County,OH,40.35494,-81.64462999999999,OK,43803
43804,Baltic,postal_code,None,OH,40.4514728,-81.7458845,OK,43804
43805,Blissfield,postal_code,Coshocton County,OH,40.3940761,-81.97257259999999,OK,43805
43811,Conesville,postal_code,Coshocton County,OH,40.1798599,-81.9207423,OK,43811
43812,Coshocton,postal_code,None,OH,40.2892965,-81.8879884,OK,43812
43821,Dresden,postal_code,None,OH,40.1328054,-81.97529949999999,OK,43821
43822,Frazeysburg,postal_code,None,OH,40.1884251,-82.1931149,OK,43822
43824,New Bedford,postal_code,None,OH,40.361124,-81.7568253,OK,43824
43828,Keene,postal_code,Coshocton County,OH,40.35,-81.86999999999999,OK,43828
43830,Nashport,postal_code,None,OH,40.0538592,-82.1604849,OK,43830
43832,Newcomerstown,postal_code,None,OH,40.2673428,-81.5815776,OK,43832
43836,Plainfield,postal_code,Coshocton County,OH,40.2075509,-81.7198935,OK,43836
43837,Port Washington,postal_code,None,OH,40.3452487,-81.5377013,OK,43837
43840,Stone Creek,postal_code,None,OH,40.4053659,-81.5980246,OK,43840
43842,Trinway,postal_code,Muskingum County,OH,40.1340843,-82.0121023,OK,43842
43843,Walhonding,postal_code,None,OH,40.3197537,-82.1822399,OK,43843
43844,Warsaw,postal_code,Coshocton County,OH,40.3420139,-82.06250519999999,OK,43844
43845,West Lafayette,postal_code,Coshocton County,OH,40.267501,-81.7239979,OK,43845
43901,Adena,postal_code,None,OH,40.22296559999999,-80.86545339999999,OK,43901
43902,Alledonia,postal_code,Belmont County,OH,39.8841173,-80.9539475,OK,43902
43903,Amsterdam,postal_code,None,OH,40.4728612,-80.9539475,OK,43903
43905,Barton,postal_code,Belmont County,OH,40.1015246,-80.84227659999999,OK,43905
43906,Bellaire,postal_code,Belmont County,OH,40.01450550000001,-80.7990185,OK,43906
43907,Moorefield,postal_code,None,OH,40.2461348,-81.0312989,OK,43907
43908,Bergholz,postal_code,None,OH,40.50625700000001,-80.86545339999999,OK,43908
43909,Blaine,postal_code,Belmont County,OH,40.0673338,-80.8175047,OK,43909
43910,Bloomingdale,postal_code,None,OH,40.3722576,-80.8322428,OK,43910
43912,Bridgeport,postal_code,Belmont County,OH,40.0903341,-80.7934798,OK,43912
43913,Brilliant,postal_code,Jefferson County,OH,40.2696999,-80.6271415,OK,43913
43914,Cameron,postal_code,Monroe County,OH,39.7682019,-80.9446188,OK,43914
43915,Clarington,postal_code,Monroe County,OH,39.7283144,-80.92077370000001,OK,43915
43916,Colerain,postal_code,Belmont County,OH,40.1293283,-80.8152346,OK,43916
43917,Dillonvale,postal_code,None,OH,40.2176791,-80.7990185,OK,43917
43920,Calcutta,postal_code,Columbiana County,OH,40.6735208,-80.5660657,OK,43920
43925,East Springfield,postal_code,Jefferson County,OH,40.4506409,-80.8607042,OK,43925
43926,Empire,postal_code,Jefferson County,OH,40.5107073,-80.62297869999999,OK,43926
43927,Fairpoint,postal_code,Belmont County,OH,40.1210658,-80.9340211,OK,43927
43928,Glencoe,postal_code,Belmont County,OH,40.0086326,-80.889315,OK,43928
43930,Hammondsville,postal_code,None,OH,40.5597134,-80.7768613,OK,43930
43931,Hannibal,postal_code,Monroe County,OH,39.6637014,-80.87167889999999,OK,43931
43932,Irondale,postal_code,None,OH,40.5248583,-80.7824012,OK,43932
43933,Armstrongs Mills,postal_code,Belmont County,OH,39.9418152,-80.9097127,OK,43933
43934,Lansing,postal_code,Belmont County,OH,40.0726839,-80.7872482,OK,43934
43935,Martins Ferry,postal_code,Belmont County,OH,40.1219002,-80.7436141,OK,43935
43937,Maynard,postal_code,Belmont County,OH,40.1232936,-80.8792325,OK,43937
43938,Mingo Junction,postal_code,Jefferson County,OH,40.3082984,-80.6659842,OK,43938
43939,Mount Pleasant,postal_code,Jefferson County,OH,40.1754861,-80.79867229999999,OK,43939
43940,Neffs,postal_code,Belmont County,OH,40.0276844,-80.8147671,OK,43940
43941,Piney Fork,postal_code,Jefferson County,OH,40.2552983,-80.82298949999999,OK,43941
43942,Powhatan Point,postal_code,None,OH,39.8549933,-80.8433145,OK,43942
43943,Rayland,postal_code,Jefferson County,OH,40.23262829999999,-80.7325287,OK,43943
43944,Richmond,postal_code,Jefferson County,OH,40.4385989,-80.7768613,OK,43944
43945,Salineville,postal_code,None,OH,40.654816,-80.8322428,OK,43945
43946,Sardis,postal_code,Monroe County,OH,39.649915,-80.9650023,OK,43946
43947,Shadyside,postal_code,Belmont County,OH,39.9516504,-80.7768613,OK,43947
43948,Smithfield,postal_code,Jefferson County,OH,40.267325,-80.7820549,OK,43948
43950,Saint CLAIRSVLE,postal_code,None,OH,40.0953458,-80.92077370000001,OK,43950
43951,Lafferty,postal_code,Belmont County,OH,40.1117274,-81.0123134,OK,43951
43952,Steubenville,postal_code,Jefferson County,OH,40.40944750000001,-80.6659842,OK,43952
43953,Steubenville,postal_code,Jefferson County,OH,40.3725988,-80.7103532,OK,43953
43961,Stratton,postal_code,Jefferson County,OH,40.5210208,-80.62575389999999,OK,43961
43962,Summitville,postal_code,Columbiana County,OH,40.6787804,-80.88637589999999,OK,43962
43963,Tiltonsville,postal_code,None,OH,40.1727841,-80.6978769,OK,43963
43964,Toronto,postal_code,Jefferson County,OH,40.47924769999999,-80.6548882,OK,43964
43967,Warnock,postal_code,Belmont County,OH,40.0225713,-80.937831,OK,43967
43968,Wellsville,postal_code,None,OH,40.6331651,-80.68817179999999,OK,43968
43970,Wolf Run,postal_code,Jefferson County,OH,40.4672263,-80.8887312,OK,43970
43971,Yorkville,postal_code,None,OH,40.1625974,-80.7131255,OK,43971
43972,Bannock,postal_code,Belmont County,OH,40.0989583,-80.97691909999999,OK,43972
43973,Freeport,postal_code,None,OH,40.1665748,-81.3179364,OK,43973
43974,Harrisville,postal_code,Harrison County,OH,40.182633,-80.8886235,OK,43974
43976,Hopedale,postal_code,None,OH,40.3682842,-80.9097127,OK,43976
43977,Flushing,postal_code,None,OH,40.1387615,-81.08650349999999,OK,43977
43981,New Athens,postal_code,Harrison County,OH,40.1812988,-80.9967764,OK,43981
43983,Piedmont,postal_code,None,OH,40.1269083,-81.19679579999999,OK,43983
43984,New Rumley,postal_code,Harrison County,OH,40.4014709,-81.0303792,OK,43984
43985,Holloway,postal_code,Belmont County,OH,40.160074,-81.12822609999999,OK,43985
43986,Jewett,postal_code,None,OH,40.3862137,-81.0092062,OK,43986
43988,Scio,postal_code,None,OH,40.4040456,-81.1085744,OK,43988
44001,South Amherst,postal_code,Lorain County,OH,41.3983479,-82.2250555,OK,44001
44003,Andover,postal_code,Ashtabula County,OH,41.6310819,-80.5660657,OK,44003
44004,Ashtabula,postal_code,Ashtabula County,OH,41.84662160000001,-80.7879407,OK,44004
44005,Ashtabula,postal_code,Ashtabula County,OH,41.87,-80.78999999999999,OK,44005
44010,Austinburg,postal_code,Ashtabula County,OH,41.7623044,-80.8433145,OK,44010
44011,Avon,postal_code,Lorain County,OH,41.4531581,-82.00801400000002,OK,44011
44012,Avon Lake,postal_code,Lorain County,OH,41.4929278,-82.00801400000002,OK,44012
44017,Berea,postal_code,Cuyahoga County,OH,41.3681574,-81.86068209999999,OK,44017
44021,Burton,postal_code,Geauga County,OH,41.430108,-81.1526976,OK,44021
44022,Moreland Hills,postal_code,None,OH,41.4485544,-81.3949264,OK,44022
44023,Chagrin Falls,postal_code,Geauga County,OH,41.3698038,-81.27390729999999,OK,44023
44024,Chardon,postal_code,None,OH,41.54354319999999,-81.20781640000001,OK,44024
44026,Chesterland,postal_code,Geauga County,OH,41.5354325,-81.36194019999999,OK,44026
44028,Columbia Station,postal_code,Lorain County,OH,41.2984264,-81.931657,OK,44028
44030,Conneaut,postal_code,Ashtabula County,OH,41.90729530000001,-80.5660657,OK,44030
44032,Dorset,postal_code,Ashtabula County,OH,41.677921,-80.6548882,OK,44032
44033,East Claridon,postal_code,Geauga County,OH,41.53192809999999,-81.11591229999999,OK,44033
44035,North Ridgeville,postal_code,Lorain County,OH,41.3683407,-82.10764139999999,OK,44035
44036,Elyria,postal_code,Lorain County,OH,41.3707754,-82.0962669,OK,44036
44039,North Ridgeville,postal_code,Lorain County,OH,41.3842511,-82.0189155,OK,44039
44040,Gates Mills,postal_code,Cuyahoga County,OH,41.5296421,-81.4169093,OK,44040
44041,Geneva,postal_code,None,OH,41.781854,-80.9650023,OK,44041
44044,Grafton,postal_code,Lorain County,OH,41.2676423,-82.06250519999999,OK,44044
44045,Grand River,postal_code,Lake County,OH,41.736343,-81.27734799999999,OK,44045
44046,Huntsburg,postal_code,Geauga County,OH,41.560459,-81.04234290000001,OK,44046
44047,Jefferson,postal_code,Ashtabula County,OH,41.7246561,-80.7436141,OK,44047
44048,Kingsville,postal_code,Ashtabula County,OH,41.8447643,-80.6437906,OK,44048
44049,Kipton,postal_code,Lorain County,OH,41.267516,-82.301947,OK,44049
44050,LaGrange,postal_code,Lorain County,OH,41.2429365,-82.1387233,OK,44050
44052,Lorain,postal_code,Lorain County,OH,41.4636771,-82.1604849,OK,44052
44053,Lorain,postal_code,Lorain County,OH,41.4329234,-82.2202951,OK,44053
44054,Sheffield Lake,postal_code,Lorain County,OH,41.4790857,-82.09518,OK,44054
44055,Lorain,postal_code,Lorain County,OH,41.4369439,-82.13328179999999,OK,44055
44056,Northfield,postal_code,Summit County,OH,41.3174524,-81.50477719999999,OK,44056
44057,Madison,postal_code,None,OH,41.7493082,-81.0533854,OK,44057
44060,MENTOR ON THE,postal_code,None,OH,41.6906085,-81.3179364,OK,44060
44061,Mentor,postal_code,Lake County,OH,41.68629790000001,-81.3324396,OK,44061
44062,Middlefield,postal_code,None,OH,41.4685922,-81.0092062,OK,44062
44064,Montville,postal_code,None,OH,41.6000883,-81.04234290000001,OK,44064
44065,None,postal_code,Geauga County,OH,41.4567519,-81.2408689,OK,44065
44067,Northfield,postal_code,Summit County,OH,41.32069509999999,-81.54867279999999,OK,44067
44068,North Kingsville,postal_code,Ashtabula County,OH,41.9060014,-80.6898215,OK,44068
44070,North Olmsted,postal_code,Cuyahoga County,OH,41.4118396,-81.91528439999999,OK,44070
44072,Russell Center,postal_code,Geauga County,OH,41.4634507,-81.32893969999999,OK,44072
44073,Novelty,postal_code,Geauga County,OH,41.4602283,-81.3028042,OK,44073
44074,Elyria,postal_code,Lorain County,OH,41.2795429,-82.2365981,OK,44074
44076,Orwell,postal_code,None,OH,41.5339129,-80.8322428,OK,44076
44077,Painesville,postal_code,Lake County,OH,41.68389380000001,-81.22985299999999,OK,44077
44080,Parkman,postal_code,Geauga County,OH,41.3695422,-81.06477129999999,OK,44080
44081,Perry,postal_code,Lake County,OH,41.766908,-81.1526976,OK,44081
44082,Pierpont,postal_code,Ashtabula County,OH,41.7585802,-80.5549561,OK,44082
44084,Roaming Shores,postal_code,Ashtabula County,OH,41.6688005,-80.9097127,OK,44084
44085,Roaming Shores,postal_code,Ashtabula County,OH,41.6059093,-80.86545339999999,OK,44085
44086,Thompson,postal_code,None,OH,41.680988,-81.0644263,OK,44086
44087,Twinsburg,postal_code,Summit County,OH,41.3125528,-81.4388858,OK,44087
44088,Unionville,postal_code,Ashtabula County,OH,41.80443,-80.94785999999999,OK,44088
44089,Vermilion,postal_code,None,OH,41.39723559999999,-82.3560389,OK,44089
44090,Wellington,postal_code,Lorain County,OH,41.1596486,-82.2365981,OK,44090
44092,WILOUGHBY HLS,postal_code,Lake County,OH,41.5977963,-81.4663475,OK,44092
44093,Williamsfield,postal_code,Ashtabula County,OH,41.52675259999999,-80.621591,OK,44093
44094,WILOUGHBY HLS,postal_code,Lake County,OH,41.6056635,-81.3729372,OK,44094
44095,Willoughby,postal_code,Lake County,OH,41.655593,-81.444379,OK,44095
44096,Willoughby,postal_code,Lake County,OH,41.61,-81.39,OK,44096
44097,Willoughby,postal_code,Lake County,OH,41.6599999,-81.42999999999999,OK,44097
44099,Windsor,postal_code,None,OH,41.5552528,-80.9760556,OK,44099
44101,Cleveland,postal_code,Cuyahoga County,OH,41.4908027,-81.6726759,OK,44101
44102,Cleveland,postal_code,Cuyahoga County,OH,41.4789363,-81.7404134,OK,44102
44103,Cleveland,postal_code,Cuyahoga County,OH,41.5214566,-81.6418656,OK,44103
44104,Cleveland,postal_code,Cuyahoga County,OH,41.4809312,-81.6309078,OK,44104
44105,Garfield Heights,postal_code,Cuyahoga County,OH,41.451118,-81.6309078,OK,44105
44106,Cleveland,postal_code,Cuyahoga County,OH,41.5091257,-81.6089873,OK,44106
44107,Cleveland,postal_code,Cuyahoga County,OH,41.4836446,-81.806039,OK,44107
44108,Cleveland,postal_code,Cuyahoga County,OH,41.5389065,-81.6089873,OK,44108
44109,Cleveland,postal_code,Cuyahoga County,OH,41.4513221,-81.7021049,OK,44109
44110,Cleveland,postal_code,Cuyahoga County,OH,41.5563382,-81.57609450000001,OK,44110
44111,Cleveland,postal_code,Cuyahoga County,OH,41.45226,-81.7841703,OK,44111
44112,Cleveland,postal_code,Cuyahoga County,OH,41.5364934,-81.57609450000001,OK,44112
44113,Cleveland,postal_code,Cuyahoga County,OH,41.4857101,-81.69663059999999,OK,44113
44114,Cleveland,postal_code,Cuyahoga County,OH,41.5139193,-81.6747295,OK,44114
44115,Cleveland,postal_code,Cuyahoga County,OH,41.4963405,-81.6719914,OK,44115
44116,Rocky River,postal_code,Cuyahoga County,OH,41.4768217,-81.8497567,OK,44116
44117,Cleveland,postal_code,Cuyahoga County,OH,41.5721298,-81.521241,OK,44117
44118,Cleveland,postal_code,Cuyahoga County,OH,41.5050985,-81.55415789999999,OK,44118
44119,Cleveland,postal_code,Cuyahoga County,OH,41.5867536,-81.5514154,OK,44119
44120,Cleveland,postal_code,Cuyahoga County,OH,41.4769163,-81.57609450000001,OK,44120
44121,Cleveland,postal_code,Cuyahoga County,OH,41.5233346,-81.5322149,OK,44121
44122,WARRENSVL HTS,postal_code,Cuyahoga County,OH,41.4766201,-81.50477719999999,OK,44122
44123,Cleveland,postal_code,Cuyahoga County,OH,41.6018724,-81.521241,OK,44123
44124,Cleveland,postal_code,Cuyahoga County,OH,41.4932198,-81.46085599999999,OK,44124
44125,Valley View,postal_code,Cuyahoga County,OH,41.4051673,-81.614468,OK,44125
44126,Fairview Park,postal_code,Cuyahoga County,OH,41.4378261,-81.86068209999999,OK,44126
44127,Cuyahoga Heights,postal_code,Cuyahoga County,OH,41.4725929,-81.65282189999999,OK,44127
44128,WARRENSVL HTS,postal_code,Cuyahoga County,OH,41.4339301,-81.5322149,OK,44128
44129,Parma,postal_code,Cuyahoga County,OH,41.3886412,-81.7294702,OK,44129
44130,MIDDLEBRG HTS,postal_code,Cuyahoga County,OH,41.376464,-81.7677645,OK,44130
44131,Independence,postal_code,Cuyahoga County,OH,41.3884635,-81.65829939999999,OK,44131
44132,Cleveland,postal_code,Cuyahoga County,OH,41.610156,-81.4992884,OK,44132
44133,North Royalton,postal_code,Cuyahoga County,OH,41.32587669999999,-81.7568253,OK,44133
44134,Parma,postal_code,Cuyahoga County,OH,41.3916411,-81.7021049,OK,44134
44135,Cleveland,postal_code,Cuyahoga County,OH,41.425548,-81.82790109999999,OK,44135
44136,Strongsville,postal_code,Cuyahoga County,OH,41.3198259,-81.81150509999999,OK,44136
44137,Maple Heights,postal_code,Cuyahoga County,OH,41.4065224,-81.56512699999999,OK,44137
44138,Olmsted Falls,postal_code,Cuyahoga County,OH,41.3674222,-81.9207423,OK,44138
44139,Cleveland,postal_code,Cuyahoga County,OH,41.383063,-81.4498717,OK,44139
44140,Bay Village,postal_code,Cuyahoga County,OH,41.4883493,-81.9425701,OK,44140
44141,Brecksville,postal_code,None,OH,41.3055951,-81.614468,OK,44141
44142,Brook Park,postal_code,Cuyahoga County,OH,41.399503,-81.81150509999999,OK,44142
44143,MAYFIELD VILLAGE,postal_code,Cuyahoga County,OH,41.5544029,-81.4828198,OK,44143
44144,Brooklyn,postal_code,Cuyahoga County,OH,41.434595,-81.7458845,OK,44144
44145,Westlake,postal_code,Cuyahoga County,OH,41.4470451,-81.9207423,OK,44145
44146,Walton Hills,postal_code,Cuyahoga County,OH,41.3788177,-81.52672820000001,OK,44146
44147,Broadview Heights,postal_code,Cuyahoga County,OH,41.33031,-81.68020539999999,OK,44147
44149,Strongsville,postal_code,None,OH,41.3029994,-81.8552196,OK,44149
44181,Cleveland,postal_code,Cuyahoga County,OH,41.4996449,-81.6955605,OK,44181
44188,Cleveland,postal_code,Cuyahoga County,OH,41.4,-81.83,OK,44188
44190,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44190
44191,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44191
44192,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44192
44193,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44193
44194,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44194
44195,Cleveland,postal_code,Cuyahoga County,OH,41.5034177,-81.6204806,OK,44195
44197,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44197
44198,Cleveland,postal_code,Cuyahoga County,OH,41.48999999999999,-81.67999999999999,OK,44198
44199,Cleveland,postal_code,Cuyahoga County,OH,41.5042741,-81.69149809999999,OK,44199
44201,Atwater,postal_code,None,OH,41.04039960000001,-81.1416691,OK,44201
44202,Aurora,postal_code,None,OH,41.3059538,-81.3509416,OK,44202
44203,Norton,postal_code,None,OH,41.0274472,-81.63638689999999,OK,44203
44210,Bath,postal_code,Summit County,OH,41.1890793,-81.6367721,OK,44210
44211,Brady Lake,postal_code,Portage County,OH,41.1621136,-81.3130499,OK,44211
44212,Brunswick,postal_code,Medina County,OH,41.2415922,-81.8333656,OK,44212
44214,Burbank,postal_code,None,OH,40.9521188,-81.986206,OK,44214
44215,Chippewa Lake,postal_code,Medina County,OH,41.0816887,-81.9043672,OK,44215
44216,New Franklin,postal_code,None,OH,40.9440655,-81.5925427,OK,44216
44217,Creston,postal_code,None,OH,40.9475377,-81.9207423,OK,44217
44221,Cuyahoga Falls,postal_code,Summit County,OH,41.1362185,-81.4828198,OK,44221
44222,Cuyahoga Falls,postal_code,Summit County,OH,41.13,-81.47999999999999,OK,44222
44223,Cuyahoga Falls,postal_code,Summit County,OH,41.1740315,-81.521241,OK,44223
44224,Cuyahoga Falls,postal_code,Summit County,OH,41.1729114,-81.4388858,OK,44224
44230,Doylestown,postal_code,None,OH,40.9705017,-81.68020539999999,OK,44230
44231,Garrettsville,postal_code,None,OH,41.31299380000001,-81.0533854,OK,44231
44232,Green,postal_code,Summit County,OH,40.93236950000001,-81.46471729999999,OK,44232
44233,Hinckley,postal_code,Medina County,OH,41.2429494,-81.71305219999999,OK,44233
44234,Hiram,postal_code,None,OH,41.3323577,-81.1747498,OK,44234
44235,Homerville,postal_code,None,OH,41.0306111,-82.10606829999999,OK,44235
44236,Hudson,postal_code,Summit County,OH,41.2527491,-81.4388858,OK,44236
44237,Hudson,postal_code,Summit County,OH,41.25197350000001,-81.478702,OK,44237
44240,Kent,postal_code,Portage County,OH,41.1263566,-81.3509416,OK,44240
44241,Streetsboro,postal_code,Portage County,OH,41.2461518,-81.3509416,OK,44241
44242,Kent,postal_code,Portage County,OH,41.15375,-81.35127,OK,44242
44243,Kent,postal_code,Portage County,OH,41.1493605,-81.34131649999999,OK,44243
44250,Lakemore,postal_code,Summit County,OH,41.023832,-81.42893049999999,OK,44250
44251,Westfield Center,postal_code,Medina County,OH,41.0296799,-81.93029279999999,OK,44251
44253,Litchfield,postal_code,None,OH,41.1754871,-82.0298154,OK,44253
44254,Lodi,postal_code,Medina County,OH,41.05389530000001,-82.00801400000002,OK,44254
44255,Mantua,postal_code,Portage County,OH,41.2975982,-81.2408689,OK,44255
44256,Medina,postal_code,Medina County,OH,41.1524413,-81.8631302,OK,44256
44258,Medina,postal_code,Medina County,OH,41.1419989,-81.8639975,OK,44258
44260,Mogadore,postal_code,None,OH,41.0263329,-81.3509416,OK,44260
44262,Munroe Falls,postal_code,Summit County,OH,41.14024010000001,-81.43613909999999,OK,44262
44264,Peninsula,postal_code,Summit County,OH,41.2409395,-81.54867279999999,OK,44264
44265,Randolph,postal_code,Portage County,OH,41.0328419,-81.2484145,OK,44265
44266,Ravenna,postal_code,Portage County,OH,41.1637316,-81.18577359999999,OK,44266
44270,Rittman,postal_code,None,OH,40.9567498,-81.7677645,OK,44270
44272,Rootstown,postal_code,Portage County,OH,41.09295220000001,-81.1747498,OK,44272
44273,Seville,postal_code,Medina County,OH,41.0123359,-81.84429340000001,OK,44273
44274,Sharon Center,postal_code,Medina County,OH,41.0957967,-81.7335741,OK,44274
44275,Spencer,postal_code,None,OH,41.11073590000001,-82.10606829999999,OK,44275
44276,Sterling,postal_code,Wayne County,OH,40.9413645,-81.8333656,OK,44276
44278,Tallmadge,postal_code,None,OH,41.0913196,-81.4169093,OK,44278
44280,Valley City,postal_code,None,OH,41.2477743,-81.9207423,OK,44280
44281,Wadsworth,postal_code,None,OH,41.046167,-81.7568253,OK,44281
44282,Wadsworth,postal_code,Medina County,OH,41.0299661,-81.7300056,OK,44282
44285,Wayland,postal_code,Portage County,OH,41.15908650000001,-81.0692562,OK,44285
44286,Richfield,postal_code,Summit County,OH,41.2274088,-81.63638689999999,OK,44286
44287,Congress,postal_code,None,OH,40.9503732,-82.10606829999999,OK,44287
44288,Windham,postal_code,None,OH,41.2259035,-81.08650349999999,OK,44288
44301,Akron,postal_code,Summit County,OH,41.04403860000001,-81.521241,OK,44301
44302,Akron,postal_code,Summit County,OH,41.08893279999999,-81.5363297,OK,44302
44303,Akron,postal_code,Summit County,OH,41.1025845,-81.5349581,OK,44303
44304,Akron,postal_code,Summit County,OH,41.0801473,-81.5020328,OK,44304
44305,Akron,postal_code,Summit County,OH,41.0745913,-81.46085599999999,OK,44305
44306,Akron,postal_code,Summit County,OH,41.03619,-81.4828198,OK,44306
44307,Akron,postal_code,Summit County,OH,41.068379,-81.54593,OK,44307
44308,Akron,postal_code,Summit County,OH,41.08021540000001,-81.5198692,OK,44308
44309,Akron,postal_code,Summit County,OH,41.0645305,-81.5191832,OK,44309
44310,Akron,postal_code,Summit County,OH,41.1024492,-81.4992884,OK,44310
44311,Akron,postal_code,Summit County,OH,41.06175760000001,-81.52398459999999,OK,44311
44312,Akron,postal_code,None,OH,41.0329232,-81.4388858,OK,44312
44313,Akron,postal_code,Summit County,OH,41.1426985,-81.57061089999999,OK,44313
44314,Akron,postal_code,Summit County,OH,41.0364521,-81.55415789999999,OK,44314
